"DATA";"NRS";"ENFERMARIA_ADULTO_TOTAL";"ENFERMARIA_ADULTO_OCUPADOS";"ENFERMARIA_PEDIATRICA_TOTAL";"ENFERMARIA_PEDIATRICA_OCUPADOS";"UTI_ADULTO_TOTAL";"UTI_ADULTO_OCUPADOS";"UTI_PEDIATRICA_TOTAL";"UTI_PEDIATRICA_OCUPADOS";"ENFERMARIA_ADULTO_VAGOS";"ENFERMARIA_PEDIATRICA_VAGOS";"UTI_ADULTO_VAGOS";"UTI_PEDIATRICA_VAGOS";"ENFERMARIA_GERAL_TOTAL";"ENFERMARIA_GERAL_OCUPADOS";"ENFERMARIA_GERAL_VAGOS";"UTI_GERAL_TOTAL";"UTI_GERAL_OCUPADOS";"UTI_GERAL_VAGOS";"LEITOS_TOTAL";"LEITOS_OCUPADOS";"LEITOS_VAGOS";"ENFERMARIA_ADULTO_TX_OCUPACAO";"ENFERMARIA_PEDIATRICA_TX_OCUPACAO";"UTI_ADULTO_TX_OCUPACAO";"UTI_PEDIATRICA_TX_OCUPACAO";"ENFERMARIA_GERAL_TX_OCUPACAO";"UTI_GERAL_TX_OCUPACAO";"LEITOS_TX_OCUPACAO"
2021-05-28;"CENTRO-LESTE";127;90;16;14;133;112;5;3;37;2;21;2;143;104;39;138;115;23;281;219;62;0,7087;0,875;0,8421;0,6;0,7273;0,8333;0,7794
2021-05-28;"CENTRO-NORTE";30;13;0;0;30;24;0;0;17;0;6;0;30;13;17;30;24;6;60;37;23;0,4333;NA;0,8;NA;0,4333;0,8;0,6167
2021-05-28;"EXTREMO-SUL";30;18;0;0;55;52;0;0;12;0;3;0;30;18;12;55;52;3;85;70;15;0,6;NA;0,9455;NA;0,6;0,9455;0,8235
2021-05-28;"LESTE";1032;769;37;24;936;767;27;20;263;13;169;7;1069;793;276;963;787;176;2032;1580;452;0,7452;0,6486;0,8194;0,7407;0,7418;0,8172;0,7776
2021-05-28;"NORDESTE";9;9;4;1;8;8;0;0;0;3;0;0;13;10;3;8;8;0;21;18;3;1;0,25;1;NA;0,7692;1;0,8571
2021-05-28;"NORTE";95;34;0;0;80;68;0;0;61;0;12;0;95;34;61;80;68;12;175;102;73;0,3579;NA;0,85;NA;0,3579;0,85;0,5829
2021-05-28;"OESTE";97;86;0;0;70;69;0;0;11;0;1;0;97;86;11;70;69;1;167;155;12;0,8866;NA;0,9857;NA;0,8866;0,9857;0,9281
2021-05-28;"SUDOESTE";116;99;0;0;110;106;1;1;17;0;4;0;116;99;17;111;107;4;227;206;21;0,8534;NA;0,9636;1;0,8534;0,964;0,9075
2021-05-28;"SUL";216;150;10;5;176;133;3;2;66;5;43;1;226;155;71;179;135;44;405;290;115;0,6944;0,5;0,7557;0,6667;0,6858;0,7542;0,716
2021-05-29;"CENTRO-LESTE";127;94;16;15;133;110;5;3;33;1;23;2;143;109;34;138;113;25;281;222;59;0,7402;0,9375;0,8271;0,6;0,7622;0,8188;0,79
2021-05-29;"CENTRO-NORTE";30;12;0;0;30;25;0;0;18;0;5;0;30;12;18;30;25;5;60;37;23;0,4;NA;0,8333;NA;0,4;0,8333;0,6167
2021-05-29;"EXTREMO-SUL";30;26;0;0;55;54;0;0;4;0;1;0;30;26;4;55;54;1;85;80;5;0,8667;NA;0,9818;NA;0,8667;0,9818;0,9412
2021-05-29;"LESTE";1032;769;37;28;936;781;27;20;263;9;155;7;1069;797;272;963;801;162;2032;1598;434;0,7452;0,7568;0,8344;0,7407;0,7456;0,8318;0,7864
2021-05-29;"NORDESTE";9;9;4;1;8;8;0;0;0;3;0;0;13;10;3;8;8;0;21;18;3;1;0,25;1;NA;0,7692;1;0,8571
2021-05-29;"NORTE";95;27;0;0;80;67;0;0;68;0;13;0;95;27;68;80;67;13;175;94;81;0,2842;NA;0,8375;NA;0,2842;0,8375;0,5371
2021-05-29;"OESTE";97;85;0;0;70;69;0;0;12;0;1;0;97;85;12;70;69;1;167;154;13;0,8763;NA;0,9857;NA;0,8763;0,9857;0,9222
2021-05-29;"SUDOESTE";116;97;0;0;110;103;1;1;19;0;7;0;116;97;19;111;104;7;227;201;26;0,8362;NA;0,9364;1;0,8362;0,9369;0,8855
2021-05-29;"SUL";216;159;10;5;176;136;3;2;57;5;40;1;226;164;62;179;138;41;405;302;103;0,7361;0,5;0,7727;0,6667;0,7257;0,7709;0,7457
2021-05-30;"CENTRO-LESTE";127;82;16;12;133;113;5;5;45;4;20;0;143;94;49;138;118;20;281;212;69;0,6457;0,75;0,8496;1;0,6573;0,8551;0,7544
2021-05-30;"CENTRO-NORTE";30;11;0;0;30;24;0;0;19;0;6;0;30;11;19;30;24;6;60;35;25;0,3667;NA;0,8;NA;0,3667;0,8;0,5833
2021-05-30;"EXTREMO-SUL";30;26;0;0;55;52;0;0;4;0;3;0;30;26;4;55;52;3;85;78;7;0,8667;NA;0,9455;NA;0,8667;0,9455;0,9176
2021-05-30;"LESTE";1032;757;37;28;936;781;27;20;275;9;155;7;1069;785;284;963;801;162;2032;1586;446;0,7335;0,7568;0,8344;0,7407;0,7343;0,8318;0,7805
2021-05-30;"NORDESTE";9;9;4;1;8;8;0;0;0;3;0;0;13;10;3;8;8;0;21;18;3;1;0,25;1;NA;0,7692;1;0,8571
2021-05-30;"NORTE";95;28;0;0;80;71;0;0;67;0;9;0;95;28;67;80;71;9;175;99;76;0,2947;NA;0,8875;NA;0,2947;0,8875;0,5657
2021-05-30;"OESTE";97;85;0;0;70;67;0;0;12;0;3;0;97;85;12;70;67;3;167;152;15;0,8763;NA;0,9571;NA;0,8763;0,9571;0,9102
2021-05-30;"SUDOESTE";116;96;0;0;110;102;1;1;20;0;8;0;116;96;20;111;103;8;227;199;28;0,8276;NA;0,9273;1;0,8276;0,9279;0,8767
2021-05-30;"SUL";216;159;10;5;176;141;3;2;57;5;35;1;226;164;62;179;143;36;405;307;98;0,7361;0,5;0,8011;0,6667;0,7257;0,7989;0,758
2021-05-31;"CENTRO-LESTE";127;85;16;10;133;115;5;5;42;6;18;0;143;95;48;138;120;18;281;215;66;0,6693;0,625;0,8647;1;0,6643;0,8696;0,7651
2021-05-31;"CENTRO-NORTE";30;11;0;0;30;23;0;0;19;0;7;0;30;11;19;30;23;7;60;34;26;0,3667;NA;0,7667;NA;0,3667;0,7667;0,5667
2021-05-31;"EXTREMO-SUL";30;21;0;0;55;51;0;0;9;0;4;0;30;21;9;55;51;4;85;72;13;0,7;NA;0,9273;NA;0,7;0,9273;0,8471
2021-05-31;"LESTE";1032;764;37;26;936;790;27;18;268;11;146;9;1069;790;279;963;808;155;2032;1598;434;0,7403;0,7027;0,844;0,6667;0,739;0,839;0,7864
2021-05-31;"NORDESTE";9;6;4;0;8;3;0;0;3;4;5;0;13;6;7;8;3;5;21;9;12;0,6667;0;0,375;NA;0,4615;0,375;0,4286
2021-05-31;"NORTE";95;34;0;0;80;72;0;0;61;0;8;0;95;34;61;80;72;8;175;106;69;0,3579;NA;0,9;NA;0,3579;0,9;0,6057
2021-05-31;"OESTE";97;83;0;0;70;64;0;0;14;0;6;0;97;83;14;70;64;6;167;147;20;0,8557;NA;0,9143;NA;0,8557;0,9143;0,8802
2021-05-31;"SUDOESTE";116;86;0;0;110;103;1;1;30;0;7;0;116;86;30;111;104;7;227;190;37;0,7414;NA;0,9364;1;0,7414;0,9369;0,837
2021-05-31;"SUL";216;148;10;5;176;136;3;3;68;5;40;0;226;153;73;179;139;40;405;292;113;0,6852;0,5;0,7727;1;0,677;0,7765;0,721
2021-06-01;"CENTRO-LESTE";127;89;16;10;133;114;5;5;38;6;19;0;143;99;44;138;119;19;281;218;63;0,7008;0,625;0,8571;1;0,6923;0,8623;0,7758
2021-06-01;"CENTRO-NORTE";30;13;0;0;30;23;0;0;17;0;7;0;30;13;17;30;23;7;60;36;24;0,4333;NA;0,7667;NA;0,4333;0,7667;0,6
2021-06-01;"EXTREMO-SUL";30;20;0;0;55;49;0;0;10;0;6;0;30;20;10;55;49;6;85;69;16;0,6667;NA;0,8909;NA;0,6667;0,8909;0,8118
2021-06-01;"LESTE";1032;760;37;27;936;776;27;17;272;10;160;10;1069;787;282;963;793;170;2032;1580;452;0,7364;0,7297;0,8291;0,6296;0,7362;0,8235;0,7776
2021-06-01;"NORDESTE";9;5;4;4;8;7;0;0;4;0;1;0;13;9;4;8;7;1;21;16;5;0,5556;1;0,875;NA;0,6923;0,875;0,7619
2021-06-01;"NORTE";95;35;0;0;80;67;0;0;60;0;13;0;95;35;60;80;67;13;175;102;73;0,3684;NA;0,8375;NA;0,3684;0,8375;0,5829
2021-06-01;"OESTE";92;81;0;0;70;67;0;0;11;0;3;0;92;81;11;70;67;3;162;148;14;0,8804;NA;0,9571;NA;0,8804;0,9571;0,9136
2021-06-01;"SUDOESTE";116;97;0;0;110;99;1;1;19;0;11;0;116;97;19;111;100;11;227;197;30;0,8362;NA;0,9;1;0,8362;0,9009;0,8678
2021-06-01;"SUL";216;155;10;4;176;137;3;3;61;6;39;0;226;159;67;179;140;39;405;299;106;0,7176;0,4;0,7784;1;0,7035;0,7821;0,7383
2021-06-02;"CENTRO-LESTE";127;102;16;13;133;110;5;5;25;3;23;0;143;115;28;138;115;23;281;230;51;0,8031;0,8125;0,8271;1;0,8042;0,8333;0,8185
2021-06-02;"CENTRO-NORTE";30;11;0;0;30;23;0;0;19;0;7;0;30;11;19;30;23;7;60;34;26;0,3667;NA;0,7667;NA;0,3667;0,7667;0,5667
2021-06-02;"EXTREMO-SUL";30;21;0;0;55;48;0;0;9;0;7;0;30;21;9;55;48;7;85;69;16;0,7;NA;0,8727;NA;0,7;0,8727;0,8118
2021-06-02;"LESTE";1032;782;37;30;936;787;27;17;250;7;149;10;1069;812;257;963;804;159;2032;1616;416;0,7578;0,8108;0,8408;0,6296;0,7596;0,8349;0,7953
2021-06-02;"NORDESTE";9;4;4;4;8;6;0;0;5;0;2;0;13;8;5;8;6;2;21;14;7;0,4444;1;0,75;NA;0,6154;0,75;0,6667
2021-06-02;"NORTE";95;29;0;0;80;67;0;0;66;0;13;0;95;29;66;80;67;13;175;96;79;0,3053;NA;0,8375;NA;0,3053;0,8375;0,5486
2021-06-02;"OESTE";92;78;0;0;70;68;0;0;14;0;2;0;92;78;14;70;68;2;162;146;16;0,8478;NA;0,9714;NA;0,8478;0,9714;0,9012
2021-06-02;"SUDOESTE";116;91;0;0;110;105;1;1;25;0;5;0;116;91;25;111;106;5;227;197;30;0,7845;NA;0,9545;1;0,7845;0,955;0,8678
2021-06-02;"SUL";216;159;10;10;176;137;3;3;57;0;39;0;226;169;57;179;140;39;405;309;96;0,7361;1;0,7784;1;0,7478;0,7821;0,763
2021-06-03;"CENTRO-LESTE";127;103;16;13;133;114;5;5;24;3;19;0;143;116;27;138;119;19;281;235;46;0,811;0,8125;0,8571;1;0,8112;0,8623;0,8363
2021-06-03;"CENTRO-NORTE";30;9;0;0;30;22;0;0;21;0;8;0;30;9;21;30;22;8;60;31;29;0,3;NA;0,7333;NA;0,3;0,7333;0,5167
2021-06-03;"EXTREMO-SUL";30;23;0;0;55;48;0;0;7;0;7;0;30;23;7;55;48;7;85;71;14;0,7667;NA;0,8727;NA;0,7667;0,8727;0,8353
2021-06-03;"LESTE";1032;813;37;27;936;790;27;18;219;10;146;9;1069;840;229;963;808;155;2032;1648;384;0,7878;0,7297;0,844;0,6667;0,7858;0,839;0,811
2021-06-03;"NORDESTE";9;5;4;4;8;8;0;0;4;0;0;0;13;9;4;8;8;0;21;17;4;0,5556;1;1;NA;0,6923;1;0,8095
2021-06-03;"NORTE";95;30;0;0;80;69;0;0;65;0;11;0;95;30;65;80;69;11;175;99;76;0,3158;NA;0,8625;NA;0,3158;0,8625;0,5657
2021-06-03;"OESTE";92;80;0;0;70;69;0;0;12;0;1;0;92;80;12;70;69;1;162;149;13;0,8696;NA;0,9857;NA;0,8696;0,9857;0,9198
2021-06-03;"SUDOESTE";116;88;0;0;110;104;1;1;28;0;6;0;116;88;28;111;105;6;227;193;34;0,7586;NA;0,9455;1;0,7586;0,9459;0,8502
2021-06-03;"SUL";216;159;10;10;176;143;3;3;57;0;33;0;226;169;57;179;146;33;405;315;90;0,7361;1;0,8125;1;0,7478;0,8156;0,7778
2021-06-04;"CENTRO-LESTE";127;107;16;13;133;118;5;5;20;3;15;0;143;120;23;138;123;15;281;243;38;0,8425;0,8125;0,8872;1;0,8392;0,8913;0,8648
2021-06-04;"CENTRO-NORTE";30;10;0;0;30;21;0;0;20;0;9;0;30;10;20;30;21;9;60;31;29;0,3333;NA;0,7;NA;0,3333;0,7;0,5167
2021-06-04;"EXTREMO-SUL";30;23;0;0;55;49;0;0;7;0;6;0;30;23;7;55;49;6;85;72;13;0,7667;NA;0,8909;NA;0,7667;0,8909;0,8471
2021-06-04;"LESTE";1032;772;37;32;936;782;27;17;260;5;154;10;1069;804;265;963;799;164;2032;1603;429;0,7481;0,8649;0,8355;0,6296;0,7521;0,8297;0,7889
2021-06-04;"NORDESTE";9;5;4;4;8;8;0;0;4;0;0;0;13;9;4;8;8;0;21;17;4;0,5556;1;1;NA;0,6923;1;0,8095
2021-06-04;"NORTE";95;33;0;0;80;67;0;0;62;0;13;0;95;33;62;80;67;13;175;100;75;0,3474;NA;0,8375;NA;0,3474;0,8375;0,5714
2021-06-04;"OESTE";92;66;0;0;70;68;0;0;26;0;2;0;92;66;26;70;68;2;162;134;28;0,7174;NA;0,9714;NA;0,7174;0,9714;0,8272
2021-06-04;"SUDOESTE";116;90;0;0;110;105;1;1;26;0;5;0;116;90;26;111;106;5;227;196;31;0,7759;NA;0,9545;1;0,7759;0,955;0,8634
2021-06-04;"SUL";216;147;10;10;176;140;3;3;69;0;36;0;226;157;69;179;143;36;405;300;105;0,6806;1;0,7955;1;0,6947;0,7989;0,7407
2021-06-05;"CENTRO-LESTE";127;99;16;10;133;117;5;5;28;6;16;0;143;109;34;138;122;16;281;231;50;0,7795;0,625;0,8797;1;0,7622;0,8841;0,8221
2021-06-05;"CENTRO-NORTE";30;16;0;0;30;23;0;0;14;0;7;0;30;16;14;30;23;7;60;39;21;0,5333;NA;0,7667;NA;0,5333;0,7667;0,65
2021-06-05;"EXTREMO-SUL";30;23;0;0;55;49;0;0;7;0;6;0;30;23;7;55;49;6;85;72;13;0,7667;NA;0,8909;NA;0,7667;0,8909;0,8471
2021-06-05;"LESTE";1032;772;37;34;936;773;27;19;260;3;163;8;1069;806;263;963;792;171;2032;1598;434;0,7481;0,9189;0,8259;0,7037;0,754;0,8224;0,7864
2021-06-05;"NORDESTE";9;5;4;4;8;8;0;0;4;0;0;0;13;9;4;8;8;0;21;17;4;0,5556;1;1;NA;0,6923;1;0,8095
2021-06-05;"NORTE";95;36;0;0;80;63;0;0;59;0;17;0;95;36;59;80;63;17;175;99;76;0,3789;NA;0,7875;NA;0,3789;0,7875;0,5657
2021-06-05;"OESTE";92;68;0;0;70;65;0;0;24;0;5;0;92;68;24;70;65;5;162;133;29;0,7391;NA;0,9286;NA;0,7391;0,9286;0,821
2021-06-05;"SUDOESTE";116;94;0;0;110;105;1;1;22;0;5;0;116;94;22;111;106;5;227;200;27;0,8103;NA;0,9545;1;0,8103;0,955;0,8811
2021-06-05;"SUL";216;147;10;10;176;141;3;3;69;0;35;0;226;157;69;179;144;35;405;301;104;0,6806;1;0,8011;1;0,6947;0,8045;0,7432
2021-06-06;"CENTRO-LESTE";127;102;16;10;133;114;5;5;25;6;19;0;143;112;31;138;119;19;281;231;50;0,8031;0,625;0,8571;1;0,7832;0,8623;0,8221
2021-06-06;"CENTRO-NORTE";30;15;0;0;30;23;0;0;15;0;7;0;30;15;15;30;23;7;60;38;22;0,5;NA;0,7667;NA;0,5;0,7667;0,6333
2021-06-06;"EXTREMO-SUL";30;23;0;0;55;51;0;0;7;0;4;0;30;23;7;55;51;4;85;74;11;0,7667;NA;0,9273;NA;0,7667;0,9273;0,8706
2021-06-06;"LESTE";1032;765;37;29;936;775;27;19;267;8;161;8;1069;794;275;963;794;169;2032;1588;444;0,7413;0,7838;0,828;0,7037;0,7428;0,8245;0,7815
2021-06-06;"NORDESTE";9;5;4;4;8;8;0;0;4;0;0;0;13;9;4;8;8;0;21;17;4;0,5556;1;1;NA;0,6923;1;0,8095
2021-06-06;"NORTE";95;34;0;0;80;67;0;0;61;0;13;0;95;34;61;80;67;13;175;101;74;0,3579;NA;0,8375;NA;0,3579;0,8375;0,5771
2021-06-06;"OESTE";92;65;0;0;70;68;0;0;27;0;2;0;92;65;27;70;68;2;162;133;29;0,7065;NA;0,9714;NA;0,7065;0,9714;0,821
2021-06-06;"SUDOESTE";116;72;0;0;110;107;1;1;44;0;3;0;116;72;44;111;108;3;227;180;47;0,6207;NA;0,9727;1;0,6207;0,973;0,793
2021-06-06;"SUL";216;130;10;10;176;139;3;3;86;0;37;0;226;140;86;179;142;37;405;282;123;0,6019;1;0,7898;1;0,6195;0,7933;0,6963
2021-06-07;"CENTRO-LESTE";127;99;16;16;133;112;5;5;28;0;21;0;143;115;28;138;117;21;281;232;49;0,7795;1;0,8421;1;0,8042;0,8478;0,8256
2021-06-07;"CENTRO-NORTE";30;14;0;0;30;22;0;0;16;0;8;0;30;14;16;30;22;8;60;36;24;0,4667;NA;0,7333;NA;0,4667;0,7333;0,6
2021-06-07;"EXTREMO-SUL";30;23;0;0;55;51;0;0;7;0;4;0;30;23;7;55;51;4;85;74;11;0,7667;NA;0,9273;NA;0,7667;0,9273;0,8706
2021-06-07;"LESTE";1032;738;37;31;936;772;27;19;294;6;164;8;1069;769;300;963;791;172;2032;1560;472;0,7151;0,8378;0,8248;0,7037;0,7194;0,8214;0,7677
2021-06-07;"NORDESTE";9;9;4;1;8;8;0;0;0;3;0;0;13;10;3;8;8;0;21;18;3;1;0,25;1;NA;0,7692;1;0,8571
2021-06-07;"NORTE";95;37;0;0;80;72;0;0;58;0;8;0;95;37;58;80;72;8;175;109;66;0,3895;NA;0,9;NA;0,3895;0,9;0,6229
2021-06-07;"OESTE";92;60;0;0;70;64;0;0;32;0;6;0;92;60;32;70;64;6;162;124;38;0,6522;NA;0,9143;NA;0,6522;0,9143;0,7654
2021-06-07;"SUDOESTE";116;77;0;0;110;106;0;0;39;0;4;0;116;77;39;110;106;4;226;183;43;0,6638;NA;0,9636;NA;0,6638;0,9636;0,8097
2021-06-07;"SUL";216;144;10;5;176;139;3;3;72;5;37;0;226;149;77;179;142;37;405;291;114;0,6667;0,5;0,7898;1;0,6593;0,7933;0,7185
2021-06-08;"CENTRO-LESTE";127;105;16;14;133;114;5;5;22;2;19;0;143;119;24;138;119;19;281;238;43;0,8268;0,875;0,8571;1;0,8322;0,8623;0,847
2021-06-08;"CENTRO-NORTE";30;10;0;0;30;22;0;0;20;0;8;0;30;10;20;30;22;8;60;32;28;0,3333;NA;0,7333;NA;0,3333;0,7333;0,5333
2021-06-08;"EXTREMO-SUL";30;28;0;0;55;51;0;0;2;0;4;0;30;28;2;55;51;4;85;79;6;0,9333;NA;0,9273;NA;0,9333;0,9273;0,9294
2021-06-08;"LESTE";1032;730;37;32;926;768;27;20;302;5;158;7;1069;762;307;953;788;165;2022;1550;472;0,7074;0,8649;0,8294;0,7407;0,7128;0,8269;0,7666
2021-06-08;"NORDESTE";9;9;4;4;8;8;0;0;0;0;0;0;13;13;0;8;8;0;21;21;0;1;1;1;NA;1;1;1
2021-06-08;"NORTE";95;40;0;0;80;65;0;0;55;0;15;0;95;40;55;80;65;15;175;105;70;0,4211;NA;0,8125;NA;0,4211;0,8125;0,6
2021-06-08;"OESTE";92;62;0;0;70;68;0;0;30;0;2;0;92;62;30;70;68;2;162;130;32;0,6739;NA;0,9714;NA;0,6739;0,9714;0,8025
2021-06-08;"SUDOESTE";116;62;0;0;110;106;0;0;54;0;4;0;116;62;54;110;106;4;226;168;58;0,5345;NA;0,9636;NA;0,5345;0,9636;0,7434
2021-06-08;"SUL";216;150;10;8;176;140;3;1;66;2;36;2;226;158;68;179;141;38;405;299;106;0,6944;0,8;0,7955;0,3333;0,6991;0,7877;0,7383
2021-06-09;"CENTRO-LESTE";127;102;16;11;133;114;5;5;25;5;19;0;143;113;30;138;119;19;281;232;49;0,8031;0,6875;0,8571;1;0,7902;0,8623;0,8256
2021-06-09;"CENTRO-NORTE";30;14;0;0;30;23;0;0;16;0;7;0;30;14;16;30;23;7;60;37;23;0,4667;NA;0,7667;NA;0,4667;0,7667;0,6167
2021-06-09;"EXTREMO-SUL";30;21;0;0;55;51;0;0;9;0;4;0;30;21;9;55;51;4;85;72;13;0,7;NA;0,9273;NA;0,7;0,9273;0,8471
2021-06-09;"LESTE";1032;748;37;32;926;768;27;18;284;5;158;9;1069;780;289;953;786;167;2022;1566;456;0,7248;0,8649;0,8294;0,6667;0,7297;0,8248;0,7745
2021-06-09;"NORDESTE";9;4;4;4;8;8;0;0;5;0;0;0;13;8;5;8;8;0;21;16;5;0,4444;1;1;NA;0,6154;1;0,7619
2021-06-09;"NORTE";95;40;0;0;80;64;0;0;55;0;16;0;95;40;55;80;64;16;175;104;71;0,4211;NA;0,8;NA;0,4211;0,8;0,5943
2021-06-09;"OESTE";92;58;0;0;70;65;0;0;34;0;5;0;92;58;34;70;65;5;162;123;39;0,6304;NA;0,9286;NA;0,6304;0,9286;0,7593
2021-06-09;"SUDOESTE";116;69;0;0;110;105;0;0;47;0;5;0;116;69;47;110;105;5;226;174;52;0,5948;NA;0,9545;NA;0,5948;0,9545;0,7699
2021-06-09;"SUL";216;147;10;6;176;141;3;2;69;4;35;1;226;153;73;179;143;36;405;296;109;0,6806;0,6;0,8011;0,6667;0,677;0,7989;0,7309
2021-06-10;"CENTRO-LESTE";127;97;16;11;133;109;5;4;30;5;24;1;143;108;35;138;113;25;281;221;60;0,7638;0,6875;0,8195;0,8;0,7552;0,8188;0,7865
2021-06-10;"CENTRO-NORTE";30;15;0;0;30;22;0;0;15;0;8;0;30;15;15;30;22;8;60;37;23;0,5;NA;0,7333;NA;0,5;0,7333;0,6167
2021-06-10;"EXTREMO-SUL";30;20;0;0;55;51;0;0;10;0;4;0;30;20;10;55;51;4;85;71;14;0,6667;NA;0,9273;NA;0,6667;0,9273;0,8353
2021-06-10;"LESTE";1032;740;37;30;926;775;27;18;292;7;151;9;1069;770;299;953;793;160;2022;1563;459;0,7171;0,8108;0,8369;0,6667;0,7203;0,8321;0,773
2021-06-10;"NORDESTE";9;8;4;3;8;8;0;0;1;1;0;0;13;11;2;8;8;0;21;19;2;0,8889;0,75;1;NA;0,8462;1;0,9048
2021-06-10;"NORTE";95;40;0;0;80;64;0;0;55;0;16;0;95;40;55;80;64;16;175;104;71;0,4211;NA;0,8;NA;0,4211;0,8;0,5943
2021-06-10;"OESTE";92;56;0;0;70;63;0;0;36;0;7;0;92;56;36;70;63;7;162;119;43;0,6087;NA;0,9;NA;0,6087;0,9;0,7346
2021-06-10;"SUDOESTE";116;67;0;0;110;105;0;0;49;0;5;0;116;67;49;110;105;5;226;172;54;0,5776;NA;0,9545;NA;0,5776;0,9545;0,7611
2021-06-10;"SUL";216;144;10;6;176;144;3;2;72;4;32;1;226;150;76;179;146;33;405;296;109;0,6667;0,6;0,8182;0,6667;0,6637;0,8156;0,7309
2021-06-11;"CENTRO-LESTE";127;99;16;13;133;109;5;4;28;3;24;1;143;112;31;138;113;25;281;225;56;0,7795;0,8125;0,8195;0,8;0,7832;0,8188;0,8007
2021-06-11;"CENTRO-NORTE";30;12;0;0;30;23;0;0;18;0;7;0;30;12;18;30;23;7;60;35;25;0,4;NA;0,7667;NA;0,4;0,7667;0,5833
2021-06-11;"EXTREMO-SUL";30;22;0;0;55;50;0;0;8;0;5;0;30;22;8;55;50;5;85;72;13;0,7333;NA;0,9091;NA;0,7333;0,9091;0,8471
2021-06-11;"LESTE";1032;711;37;27;926;776;27;19;321;10;150;8;1069;738;331;953;795;158;2022;1533;489;0,689;0,7297;0,838;0,7037;0,6904;0,8342;0,7582
2021-06-11;"NORDESTE";9;6;4;4;8;8;0;0;3;0;0;0;13;10;3;8;8;0;21;18;3;0,6667;1;1;NA;0,7692;1;0,8571
2021-06-11;"NORTE";95;32;0;0;80;68;0;0;63;0;12;0;95;32;63;80;68;12;175;100;75;0,3368;NA;0,85;NA;0,3368;0,85;0,5714
2021-06-11;"OESTE";92;55;0;0;70;64;0;0;37;0;6;0;92;55;37;70;64;6;162;119;43;0,5978;NA;0,9143;NA;0,5978;0,9143;0,7346
2021-06-11;"SUDOESTE";116;70;0;0;110;105;0;0;46;0;5;0;116;70;46;110;105;5;226;175;51;0,6034;NA;0,9545;NA;0,6034;0,9545;0,7743
2021-06-11;"SUL";216;149;10;1;176;145;3;2;67;9;31;1;226;150;76;179;147;32;405;297;108;0,6898;0,1;0,8239;0,6667;0,6637;0,8212;0,7333
2021-06-12;"CENTRO-LESTE";127;100;16;16;133;108;5;5;27;0;25;0;143;116;27;138;113;25;281;229;52;0,7874;1;0,812;1;0,8112;0,8188;0,8149
2021-06-12;"CENTRO-NORTE";30;9;0;0;30;23;0;0;21;0;7;0;30;9;21;30;23;7;60;32;28;0,3;NA;0,7667;NA;0,3;0,7667;0,5333
2021-06-12;"EXTREMO-SUL";30;24;0;0;55;49;0;0;6;0;6;0;30;24;6;55;49;6;85;73;12;0,8;NA;0,8909;NA;0,8;0,8909;0,8588
2021-06-12;"LESTE";1032;730;37;26;926;753;27;19;302;11;173;8;1069;756;313;953;772;181;2022;1528;494;0,7074;0,7027;0,8132;0,7037;0,7072;0,8101;0,7557
2021-06-12;"NORDESTE";9;6;4;4;8;8;0;0;3;0;0;0;13;10;3;8;8;0;21;18;3;0,6667;1;1;NA;0,7692;1;0,8571
2021-06-12;"NORTE";95;30;0;0;80;69;0;0;65;0;11;0;95;30;65;80;69;11;175;99;76;0,3158;NA;0,8625;NA;0,3158;0,8625;0,5657
2021-06-12;"OESTE";92;56;0;0;70;65;0;0;36;0;5;0;92;56;36;70;65;5;162;121;41;0,6087;NA;0,9286;NA;0,6087;0,9286;0,7469
2021-06-12;"SUDOESTE";116;69;0;0;110;104;0;0;47;0;6;0;116;69;47;110;104;6;226;173;53;0,5948;NA;0,9455;NA;0,5948;0,9455;0,7655
2021-06-12;"SUL";216;148;10;1;176;137;3;2;68;9;39;1;226;149;77;179;139;40;405;288;117;0,6852;0,1;0,7784;0,6667;0,6593;0,7765;0,7111
2021-06-13;"CENTRO-LESTE";127;102;16;16;133;114;5;2;25;0;19;3;143;118;25;138;116;22;281;234;47;0,8031;1;0,8571;0,4;0,8252;0,8406;0,8327
2021-06-13;"CENTRO-NORTE";30;8;0;0;30;23;0;0;22;0;7;0;30;8;22;30;23;7;60;31;29;0,2667;NA;0,7667;NA;0,2667;0,7667;0,5167
2021-06-13;"EXTREMO-SUL";30;24;0;0;55;49;0;0;6;0;6;0;30;24;6;55;49;6;85;73;12;0,8;NA;0,8909;NA;0,8;0,8909;0,8588
2021-06-13;"LESTE";1032;735;37;25;926;751;27;15;297;12;175;12;1069;760;309;953;766;187;2022;1526;496;0,7122;0,6757;0,811;0,5556;0,7109;0,8038;0,7547
